3/2	0	4619/100000
12951/51200	-9.5671998566763027661352683489555009946998748797867147018549635424380564095976877e-90	21.69809716137775219419988694782668634119551744165951687256168787466703390326154
259/1024	7.2874314635685330520107889142842543222218620984992087130020640169050362861315279e-90	21.839336482132497005126954142570518943487587175927443002821049777438818992834579
12949/51200	-2.0442882110256961969879070911244615622763780445569657370769160736788773327582128e-91	21.982472197515120241103251737688143640803483005320315982715527441633713712880667
3237/12800	5.810568400202485510137213024670769755198635844151140406537664734236430083216842e-90	22.127542747658471093127899027102702115893155645001344637438280179378765009575526
12947/51200	-3.9724192301851414212662772781930610087575668763241607117843936317417475084349866e-90	22.274587618685817636811096103069123720393040348644808393825377075217386717919975
6473/25600	1.213247405135821796822770214019543861171963649738368224791017573778601528040017e-90	22.423647378532435498676678518795206803038586291585300184384507486908007849254613
2589/10240	1.5342722900470835728406399255404707127761910453531295065621776245341122351199879e-91	22.574763714249469160851127881417032825388350572409982076536887954822903636096214
809/3200	-6.3991900806404780786661943085447842768243086969031300180554121514736697926083827e-91	22.727979470862120824039417724247801675603870131266311609942276945135266966347841
12943/51200	3.5249928967013939437750341735507236194672984255971539501012096896181291690594192e-91	22.883338691858252793158178758634874914248408803177207459005521450591711264435445
6471/25600	-2.2505025589521975140653314072320814174640852851719716331956121297044856002735861e-91	23.040886661387775883200791640623016073593058665981587237838004736005443852368805
12941/51200	-2.0613364946236872704372483999930656312055035968172496861002702167881410212500964e-92	23.200669948257756484615528884981349980757122590063715948567316854113974069828965
647/2560	-1.8985181655155640849299328214217900406378897823445794872123137673598913704989952e-91	23.362736451813028221151226926157555253646106303861979311008085782579376481251886
12939/51200	3.9632024026191282839728790459866414802036435121692210456548637813241592045070047e-91	23.527135449797261668834731836028498843665655532206604098892292543125087638477794
6469/25600	9.6376852254305221262228152510644080152543891886388493546697107862493861205922357e-92	23.693917648294950153652586077430882695254211111843153742907580379690743407059559
12937/51200	8.7354435387867341504581363998859664406008974804226954752740293175292316793776247e-91	23.863135233860635807119646242435720699408681553958347274886606497169612813625958
1617/6400	4.1105060152338886713331370965647530850166441385751036681473858056436096006704356e-91	24.034841927947954422398807622011301404772148718468817686417876834413861572373848
2587/10240	3.4443886270941911428060777289972298071582737124381179942989475577856137529074705e-91	24.209093043757748974682928349364106200982937868344239879170254777171276964293889
6467/25600	-4.878448299142121262104952643210760882174537858524869990052201959123961747265039e-91	24.385945545631621064398619962978721892007769601463523029571528154604169675382713
12933/51200	7.3460805911832465344395963872910636239719420356548053902217870800375296663354744e-91	24.565458111124890700201325661681066083675489604358904473448256271269006582163874
3233/12800	-5.8763189757864970586100510764177806219545677602541825469633452697519061999842815e-91	24.74769119590105425794152564671751982521829895614301718025532066601858337246186
12931/51200	6.0766715256336979393106176635779988342669098743771313293842951619753530886909632e-91	24.932707101598507693686171215628096782665929666643899082052312971605768581037545
1293/5120	6.496322387456082106633198096844064439354399770439104801071868831588851814873716e-92	25.120570046829580062915543716721433314419692241007705231449680168021351316672232
12929/51200	6.8249785338187061119012563902268741540815801031278872743257392965542570337346837e-91	25.311346241481847672565973678587390826800213661769003796243021581760569878610506
101/400	-1.4246310736373009785409899983834252055410017883352058111391736617266653009461634e-90	25.505103964502322338005906971416257044174323586735905610494934952686267472971271
12927/51200	1.3258502360399109263695768053383631495100653910632444037346054229345398523610361e-90	25.70191364535648318377862247874035240875674386661277171379325273337533967616069
6463/25600	1.284402491252352038851521954580707566428051375701944091250187148898920340083464e-90	25.901847949366309962743994719393058700940937557934856627073329860165386138190684
25851/102400	1.2512650011990322193077006751490503908892763603078818923605800298253133496971384e-76	26.003010176256254692925970566985336042667225437407544055797764844879941831846243
517/2048	2.4406605153162565601744348557803676893649313445415919065104646399711315287841949e-79	26.104981867144541978628316882457746724147619944835405915756541061532597378986871
25849/102400	2.9743053559463186876614863129052161984426147269911432365926809335415639950058018e-79	26.207772774566489718110083796821136382737545197625827135449655725817959733098049
3231/12800	3.6274916512110084199631968582308588942709465263069221016430212806625119996739848e-79	26.311392808356401154088704278450207612809934406237516132673922534990798995799889
25847/102400	4.4276447220317372570294192386847841806815140137627720918450629714856743852174658e-79	26.415852038831754825948067154344480759254142492692114689446784330291323043667679
12923/51200	5.4086316353952829135733634182806590315337259261752231871075042785327544388485595e-79	26.521160700055057691576406625967209147412722310956563119442063204162693858768131
5169/20480	6.6123097776253019798657851017836582214556032736218504091960281642296451057469869e-79	26.627329193175580366537552200907146374129393824852978859338769559838455971256387
6461/25600	8.0904563168519228265656956216490923815510381878483287374035683348445111602163578e-79	26.734368089853266180662806282831336260323243605432185381527863949289239025132691
25843/102400	9.9071743791417565418163962457863862893786202643482814719719374401697244031661746e-79	26.842288135767181199067170474268594139881672385034788985996210768524142073905935
12921/51200	1.2141896412298577308573075931920234573857179241759573030063677205530419193836069e-78	26.951100254210950607387153655930587532035743161864832773726567399954811014685167
25841/102400	1.4893136345344193119544614376556464439308194803138915224386020987696453562511092e-78	27.060815549777708036134399062641445023030743978503232867166411261910592297173575
323/1280	1.8283181509243743588469201657581056087218200941098238856303740532599894598932395e-78	27.171445312137168618222509385654865393671729328522431555706204386684989638853788
25839/102400	2.2463965087371903209046121273705610813908307420993355330013719979855440129363886e-78	27.28300101990752396432051239643573634036670012856810074028233900975709954232256
12919/51200	2.7624422946046835797252763607338739457944026377612701253600909106122889964663412e-78	27.395494344624947935968878811061320812794548374859793568053776309031287088882445
25837/102400	3.399971867358782399466921540044651627362266711832031275081591665939086387737376e-78	27.508937154813596235801124065993954492843883119743197771367906120585322060941673
6459/25600	4.1882822156815468018415604799700253142785612712891735741293659616158127801398771e-78	27.623341520159080563683281555425409374425274505648230157540245868814138342657577
5167/20480	5.1639055967607808991355017881670763977510720996214539978556748122407163513918318e-78	27.738719715788499559883528216551211714229286557280746237846719720179092141445269
12917/51200	6.3724387799026894990685031745271348039464468276237293424433468488207013363537942e-78	27.855084226660214131465005657259095055389750367118730905716317877895568269002463
25833/102400	7.8708455912462692908592312905153899665523263681473292971176912055217602365600781e-78	27.972447752066664203457731857560023067228968590604318702276600074541589445845532
3229/12800	9.7303580508385665474777094768746487019334634657367607351347622264763857924655228e-78	28.090823210253637627453633355835482062037394851247212501614358325431270048561708
25831/102400	1.2040135316766551597173245493336185088900314785007863918322281683105210751649815e-77	28.210223743159520100879777054193225396886082688462065569904776437671625276582351
2583/10240	1.4911882965863207627425884980056133261332280682898108136680667044573534158633341e-77	28.330662721278177692926797141471352890986001563639456667883093114529355545598863
