153/20	1.0295627373076243008578069662572103598159872197806391405185337600433876421155258e-89	4.8087445457748417605982667388817991959402789376977512486197766408052248433998789e-11
77/10	4.6584895784429212756424484231134615870571009006123703662800619071642490004491355e-90	3.9887001580318738285963182456426806738234937136186356464611155530999695633119587e-11
31/4	-1.6008060491834883215756178104855328201533359830909895395360465057091797254441802e-90	3.3082205012469441681930584817595968224847408318517294921265501140184814716525406e-11
39/5	2.1969830256684592492631293155315487490835454399727586907988552060179821755085232e-90	2.7436035280638039418885975057192843813888970374744628521708088888100857109557309e-11
157/20	5.0191746796984190673349506247546473125186800253626626395409792374303215186954937e-90	2.2751632515795145932443776175626101266731414084153489280715523105481724784873585e-11
79/10	-5.0630272050146856015505134265357574217634433644113969710188912392609771534981063e-90	1.8865509431664409211303346440203464870367218470402995201705485135561666245313752e-11
159/20	-8.9302704825345433541104445810105106119332133067970758580286427048431787160500693e-90	1.5641907576738134153091314156876047283976187440728961544295938717108581793028496e-11
8	-1.9821159902557563225005305855757644738638991582202187997111532820115414766708987e-89	1.2968105522283286506323481299275534948459870730170217279380801273632633424258719e-11
161/20	4.9895194153982136710583166819198974121164381732814876075132028937664585877601704e-90	1.0750518876927200955485637979437907542977745235755204203872541130731074068880736e-11
81/10	-2.9319901851042946342743614755209209497855181524463050583546058743032767534499562e-89	8.911458865002282736917148252627872989091865793152965786010174647450095707645559e-12
163/20	-2.8818497194083499722051200720996392779372985240651081371069982126551801391808529e-89	7.3864385659580199041969738622334743498637518513417624169198059267472976673373866e-12
41/5	8.7197048063870501398774754443776616275692393320939849096843187493381716899684113e-90	6.1219345328201799625724628847356376874387278933152131841999710856699360105620246e-12
33/4	3.0352039748084851823978187747985798970673360087018954397140784474944568902820663e-90	5.0735270120192086260680892105049974878690857010164427959864838886982805802160616e-12
83/10	-1.4611312914149203587125816077800799978377313168643502448613717076655688116051205e-89	4.2043548946257570018419741275653632032626776059465548151691459045747982377084791e-12
167/20	-3.1000712547336827226285967780517956080831765174039222493621894750838709336618778e-89	3.4838322734903653920531814048932439090892885189328513422441057919873186297877702e-12
42/5	-4.8997712083590858616759075655639184046351045408400654040630429159883690170838063e-89	2.8865824233028201272018399943638180089443661431405646628373368965601654796079281e-12
169/20	-3.2251680825898036536334586835964183043218414284444129988555023775440104569185713e-89	2.3915524623571152673574133219958536464312673777220745653899102883042308857359829e-12
17/2	-2.3065040361624999501216697459645930675169763558420404752122557687331208350964168e-89	1.9812781468628049099190399652503843449770154716302505060395281391431882164351516e-12
